layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,payload_layers,header_length,payload_length,flow_id_mac,flow_id_ip,flow_id
IPv6,71,UDP,31,CoAP,23.0,1655374267.5044467,71,,,50:02:91:4C:08:DB,50:02:91:13:70:30,0.0,57067.0,5683.0,COAP,COAP.pcapng,96,50:02:91:4C:08:DB,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,13.0,13.0,47232.0
IPv6,100,UDP,60,CoAP,52.0,1655374267.504456,100,,,50:02:91:13:70:30,50:02:91:4C:08:DB,0.0,5683.0,57067.0,COAP,COAP.pcapng,97,50:02:91:13:70:30,50:02:91:4C:08:DB,Raw,43.0,,,,,,13.0,13.0,47232.0
IPv6,63,UDP,23,CoAP,15.0,1655374267.5163257,63,,,50:02:91:9C:05:9F,50:02:91:13:70:30,0.0,53545.0,5683.0,COAP,COAP.pcapng,98,50:02:91:9C:05:9F,50:02:91:13:70:30,None,0.0,,,3.0,48.0,15.0,16.0,16.0,44042.0
IPv6,68,UDP,28,CoAP,20.0,1655374267.516359,68,,,50:02:91:13:70:30,50:02:91:9C:05:9F,0.0,5683.0,53545.0,COAP,COAP.pcapng,99,50:02:91:13:70:30,50:02:91:9C:05:9F,Raw,12.0,,,,,,16.0,16.0,44042.0
IPv6,64,UDP,24,CoAP,16.0,1655374267.5314858,64,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,100,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,16.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5315304,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,101,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5315964,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,102,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5316193,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,103,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5317025,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,104,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.531722,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,105,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5317967,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,106,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5318143,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,107,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5318382,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,108,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5318675,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,109,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.531895,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,110,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.531914,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,111,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5319347,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,112,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5319498,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,113,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.531971,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,114,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5319858,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,115,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5320096,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,116,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5320249,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,117,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5320554,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,118,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5320704,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,119,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5321038,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,120,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5321198,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,121,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.532153,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,122,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5321665,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,123,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5321932,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,124,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.532206,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,125,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.532231,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,126,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.5322466,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,127,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5322726,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,128,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.532288,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,129,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,66,UDP,26,CoAP,18.0,1655374267.5323148,66,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,130,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,20.0,20.0,39295.0
IPv6,120,UDP,80,CoAP,72.0,1655374267.53233,120,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,131,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5323744,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,132,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5323925,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,133,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5324244,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,134,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5324404,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,135,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.532466,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,136,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5324788,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,137,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5324984,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,138,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5325124,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,139,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5325322,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,140,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.532546,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,141,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5325787,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,142,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5325944,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,143,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5326252,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,144,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.532641,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,145,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5326648,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,146,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.532679,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,147,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.532699,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,148,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5327125,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,149,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.532732,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,150,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5327456,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,151,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5327644,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,152,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5327775,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,153,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5327964,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,154,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.532809,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,155,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5328286,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,156,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5328405,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,157,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5328612,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,158,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5328743,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,159,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5328946,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,160,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.532907,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,161,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.5329268,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,162,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,121,UDP,81,CoAP,73.0,1655374267.5329392,121,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,163,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,64.0,,,,,,20.0,20.0,39295.0
IPv6,67,UDP,27,CoAP,19.0,1655374267.532959,67,,,50:02:91:C3:53:F1,50:02:91:13:70:30,0.0,48242.0,5683.0,COAP,COAP.pcapng,164,50:02:91:C3:53:F1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,19.0,20.0,20.0,39295.0
IPv6,59,UDP,19,CoAP,11.0,1655374267.532972,59,,,50:02:91:13:70:30,50:02:91:C3:53:F1,0.0,5683.0,48242.0,COAP,COAP.pcapng,165,50:02:91:13:70:30,50:02:91:C3:53:F1,Raw,2.0,,,,,,20.0,20.0,39295.0
IPv6,61,UDP,21,CoAP,13.0,1655374267.5433793,61,,,50:02:91:AD:25:E1,50:02:91:13:70:30,0.0,35171.0,5683.0,COAP,COAP.pcapng,166,50:02:91:AD:25:E1,50:02:91:13:70:30,None,0.0,,,3.0,48.0,13.0,17.0,17.0,27544.0
IPv6,91,UDP,51,CoAP,43.0,1655374267.543414,91,,,50:02:91:13:70:30,50:02:91:AD:25:E1,0.0,5683.0,35171.0,COAP,COAP.pcapng,167,50:02:91:13:70:30,50:02:91:AD:25:E1,Raw,37.0,,,,,,17.0,17.0,27544.0
IPv6,62,UDP,22,CoAP,14.0,1655374267.5564456,62,,,50:02:91:0B:8F:E6,50:02:91:13:70:30,0.0,53372.0,5683.0,COAP,COAP.pcapng,168,50:02:91:0B:8F:E6,50:02:91:13:70:30,None,0.0,,,3.0,48.0,14.0,2.0,2.0,43887.0
IPv6,78,UDP,38,CoAP,30.0,1655374267.5564792,78,,,50:02:91:13:70:30,50:02:91:0B:8F:E6,0.0,5683.0,53372.0,COAP,COAP.pcapng,169,50:02:91:13:70:30,50:02:91:0B:8F:E6,Raw,22.0,,,,,,2.0,2.0,43887.0
IPv6,69,UDP,29,CoAP,21.0,1655374268.4364083,69,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,41197.0,5683.0,COAP,COAP.pcapng,170,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,21.0,18.0,18.0,32969.0
IPv6,121,UDP,81,CoAP,73.0,1655374268.4364457,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,41197.0,COAP,COAP.pcapng,171,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,32969.0
IPv6,71,UDP,31,CoAP,23.0,1655374268.4364922,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,41197.0,5683.0,COAP,COAP.pcapng,173,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,32969.0
IPv6,121,UDP,81,CoAP,73.0,1655374268.436509,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,41197.0,COAP,COAP.pcapng,174,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,32969.0
IPv6,71,UDP,31,CoAP,23.0,1655374268.4365373,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,41197.0,5683.0,COAP,COAP.pcapng,175,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,32969.0
IPv6,121,UDP,81,CoAP,73.0,1655374268.4365537,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,41197.0,COAP,COAP.pcapng,176,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,32969.0
IPv6,71,UDP,31,CoAP,23.0,1655374268.4365842,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,41197.0,5683.0,COAP,COAP.pcapng,177,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,32969.0
IPv6,121,UDP,81,CoAP,73.0,1655374268.4365995,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,41197.0,COAP,COAP.pcapng,178,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,32969.0
IPv6,71,UDP,31,CoAP,23.0,1655374268.436627,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,41197.0,5683.0,COAP,COAP.pcapng,179,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,32969.0
IPv6,121,UDP,81,CoAP,73.0,1655374268.4366417,121,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,41197.0,COAP,COAP.pcapng,180,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,64.0,,,,,,18.0,18.0,32969.0
IPv6,71,UDP,31,CoAP,23.0,1655374268.436668,71,,,50:02:91:AE:42:45,50:02:91:13:70:30,0.0,41197.0,5683.0,COAP,COAP.pcapng,181,50:02:91:AE:42:45,50:02:91:13:70:30,None,0.0,,,3.0,48.0,23.0,18.0,18.0,32969.0
IPv6,100,UDP,60,CoAP,52.0,1655374268.4366827,100,,,50:02:91:13:70:30,50:02:91:AE:42:45,0.0,5683.0,41197.0,COAP,COAP.pcapng,182,50:02:91:13:70:30,50:02:91:AE:42:45,Raw,43.0,,,,,,18.0,18.0,32969.0
IPv6,63,UDP,23,CoAP,15.0,1655374268.4455714,63,,,50:02:91:49:DD:88,50:02:91:13:70:30,0.0,35690.0,5683.0,COAP,COAP.pcapng,183,50:02:91:49:DD:88,50:02:91:13:70:30,None,0.0,,,3.0,48.0,15.0,12.0,12.0,28004.0
IPv6,68,UDP,28,CoAP,20.0,1655374268.4456372,68,,,50:02:91:13:70:30,50:02:91:49:DD:88,0.0,5683.0,35690.0,COAP,COAP.pcapng,184,50:02:91:13:70:30,50:02:91:49:DD:88,Raw,12.0,,,,,,12.0,12.0,28004.0
IPv6,64,UDP,24,CoAP,16.0,1655374268.4602196,64,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,53327.0,5683.0,COAP,COAP.pcapng,185,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,16.0,21.0,21.0,43844.0
IPv6,120,UDP,80,CoAP,72.0,1655374268.4602833,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,53327.0,COAP,COAP.pcapng,186,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,43844.0
IPv6,66,UDP,26,CoAP,18.0,1655374268.460361,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,53327.0,5683.0,COAP,COAP.pcapng,187,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,43844.0
IPv6,120,UDP,80,CoAP,72.0,1655374268.4604115,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,53327.0,COAP,COAP.pcapng,188,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,43844.0
IPv6,66,UDP,26,CoAP,18.0,1655374268.4604812,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,53327.0,5683.0,COAP,COAP.pcapng,189,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,43844.0
IPv6,120,UDP,80,CoAP,72.0,1655374268.4605298,120,,,50:02:91:13:70:30,50:02:91:D8:42:74,0.0,5683.0,53327.0,COAP,COAP.pcapng,190,50:02:91:13:70:30,50:02:91:D8:42:74,Raw,64.0,,,,,,21.0,21.0,43844.0
IPv6,66,UDP,26,CoAP,18.0,1655374268.4605994,66,,,50:02:91:D8:42:74,50:02:91:13:70:30,0.0,53327.0,5683.0,COAP,COAP.pcapng,191,50:02:91:D8:42:74,50:02:91:13:70:30,None,0.0,,,3.0,48.0,18.0,21.0,21.0,43844.0
